id	x	y
PD43974eq	33.7184954048084	0.259785427965103
PD43974er	33.7003142892105	0.268189780038401
PD43974es2	29.1064944516362	0.216138377067403
PD43974et	26.7783423820288	0.221906895274026
PD43974eu2	30.3650746114857	0.230302826152862
PD43974ev	27.1441447533667	0.235246067302186
PD43974ew	33.027445562919	10.3665072253848
PD43974ex	33.2551571124035	0.269612961902516
PD43974ey	27.7637839648099	0.216071007511705
PD43974ez	32.4998100095961	0.252871627311618
PD43974f2	39.0580565591772	0.30668305992522
PD43974fa	19.5405806621971	0.15993532522653
PD43974fb	23.369254400371	0.184213628861118
PD43974fc	23.2134590490175	0.180617778825749
PD43974fd	23.9275975552421	0.192516926600869
PD43974fe	29.3978817680056	0.22685013642335
PD43974ff	20.6715774355804	0.165880688516859
PD43974fg	23.1755382524747	0.188744231481793
PD43974fh	25.3263069085663	0.225300636642301
PD43974fi	20.863174707447	0.160053221949001
PD43974fj	26.3137836427923	0.20684137838111
PD43974fk	28.709581956708	0.234277629939031
PD43974fl2	27.8868108017595	0.21404149964631
PD43974fm	26.537473192032	0.210571967527874
PD43974fn	33.9516876944181	10.7002560043117
PD43974fo	33.6290034842308	0.273840401522552
PD43974fp	24.9741870664838	7.96130461144609
PD43974fq2	26.9079383787056	8.03699430727254
PD43974fr	23.3353717049546	0.192432714656247
PD43974fs2	26.8102833111141	0.196079091858389
PD43974ft2	28.7703788859478	0.223481658638461
PD43974fu	28.8008836163868	0.228525954121333
PD43974fv	29.5949018168235	9.36707144541382
PD43974fw	29.8880248082385	9.7510694916967
PD43974fx	32.6336244372742	10.5192592717351
PD43974fy2	33.6046589511242	10.4468285781655
PD43974fz	28.4215532842578	0.226538552228248
PD43974g2	37.1834276845	12.0605147034055
PD43974ga	28.9890030978096	0.239119816754809
PD43974gb	28.5880782631657	0.230816519015057
PD43974gc2	29.4782316079629	0.235086064607404
PD43974gd	26.3298748639475	8.46372991545121
PD43974ge	23.6151213040426	0.200794960757234
PD43974gf	28.6040728790309	0.219321588574123
PD43974gg	24.6642289931797	0.208618250412639
PD43974gh	29.1553187652556	0.228045946036986
PD43974gi	29.5014168775882	9.4499781048944
PD43974gj	28.989073941689	0.2469683699936
PD43974gk2	28.6971939383401	0.234159733216559
PD43974gl	32.2322616586484	10.3477616465119
PD43974go	28.1047587765906	0.220045811297874
PD43974gp	22.4836576050905	0.18422205005558
PD43974gq	26.7861706307037	0.215961531983697
PD43974gr2	28.412884569559	9.06987065045306
PD43974gs	31.4510758609141	0.263650756223263
PD43974gt	35.5186770227538	0.282042644928757
PD43974gu	27.2741239510276	8.73123757873817
PD43974gv	31.3628269284026	0.234513423383973
PD43974gw	28.1750391251425	8.96949001246337
PD43974gx2	31.9077194067147	0.246623101020649
PD43974gy	34.0847711420677	10.6411307979924
PD43974ha2	26.4772462340038	0.19892545558662
PD43974hb2	25.6629409226449	8.13780442617981
PD43974hc	30.5709533654063	0.251549499781049
PD43974hd	31.823866014903	0.247566274800418
PD43974he	28.5878496306458	9.16143429784081
PD43974hf	29.7287355655596	0.238050325058106
PD43974hg2	31.6625931436005	0.225502745309395
PD43974hh	26.1658938243458	8.58368983056557
PD43974hi	28.9041482311571	9.27056455687675
PD43974hj	27.3802094402689	8.70263078115
PD43974hk2	27.8213478370076	0.213772021423519
PD43974hl	22.554269631805	0.176693502206353
PD43974hm	26.2653972731547	8.28533533196349
PD43974h	21.6069645973814	0.169501802135615
PD43974hn	23.5403874516169	0.182647286691144
PD43974ho	29.4115675174373	0.253006366423013
PD43974hp	25.8149493466262	0.213755179034594
PD43974hq	25.4807240244476	0.204357126014754
PD43974hr	23.6141906730813	0.183396772998282
PD43974hs	27.2717700021253	0.212626738976656
PD43974ht	33.5874760901907	0.293520732980766
PD43974hu	33.0613218179828	0.307382019065584
PD43974hv	27.8746868378512	8.68673998719978
PD43974hw	27.8204719490439	8.76132650655169
PD43974hx	31.7019243773789	0.265823424394516
PD43974hy	29.0620205962479	0.245199919156533
PD43974hz	28.8903497755537	0.26008016977128
PD43974ia	28.7390819921299	8.92052076666554
PD43974ib	30.7792826735192	0.234673426078755
PD43974ic	31.061267074985	0.261739145080338
PD43974id	30.5850834991724	0.251987401893084
PD43974ie	32.6005339052367	0.271802472462694
PD43974if	38.2963013054595	12.101643817159
PD43974ig	37.6863129624978	11.6172230269141
PD43974ih	35.1969459847621	0.279322599117459
PD43974ii	38.8888845953204	0.328148684609425
PD43974ij	28.9579799189804	9.09841849967999
PD43974ik	32.5678458952412	0.26905716306801
PD43974il	29.7193229901269	0.228947013844444
PD43974im	32.5424097223564	10.1555310405228
PD43974i	26.6080916590993	0.206496109408158
PD43974in	34.4318127660671	10.7407872132583
PD43974io	30.7374042802584	0.251027385724391
PD43974ip	33.7302104063219	10.3950466534173
PD43974iq	30.1819399630324	9.12383366456698
PD43974ir	27.9652381964436	8.6457203489743
PD43974is	32.8220176336856	0.310464176238758
PD43974it	33.3451417199606	10.3537238521912
PD43974iu	26.7283008417541	0.242067234816586
PD43974iv	32.506070032395	0.263221275305689
PD43974iw	29.1807806995511	0.22215110991343
PD43974ix	31.4754525957841	10.0991764071816
PD43974iy	31.8538683978335	0.280206824535992
PD43974iz	33.606645799924	0.264130764307609
PD43974ja	30.6066007174553	9.29405126823189
PD43974jb	28.4338511376883	0.245823087546738
PD43974jc	29.3633711382035	0.223725873277866
PD43974jd	32.8283935828326	10.5858961835147
PD43974je	28.496023082224	0.241519857176542
PD43974jf	32.0074128459274	10.1363054535655
PD43974jg	28.2368697309865	0.218252096877421
PD43974jh	30.2429816256738	0.258960150907805
PD43974ji	29.0849192701792	0.221553205106612
PD43974jj	28.3698694540513	8.8934466264695
PD43974jk	35.0330196881581	0.306952538148011
PD43974jl	32.6430144714725	0.280072085424597
PD43974jm	33.9849360150962	0.280493145147708
PD43974j	26.4266250619884	0.188794758648567
PD43974jn	33.971636686825	10.5005726412234
PD43974jo	30.093530021704	9.48726715397312
PD43974jp	26.3496853887719	0.224525886751777
PD43974jq	32.6931751582717	0.28580691885337
PD43974jr	29.5413953668103	0.253360056590427
PD43974js	32.6904669899724	0.27633307508337
PD43974jt	29.7142318913384	9.23145652979419
PD43974ju	31.7712837554985	0.273461447771752
PD43974jv	35.4758937599423	0.27034560582073
PD43974jw	15.4923971636687	0.1236736618722
PD43974jy	28.0863812302362	9.123050493482
PD43974jz	23.6583489511886	0.177594570013811
PD43974kb	21.283362636938	0.16327011823357
PD43974kc	23.4270179235015	0.196895947721225
PD43974kd	38.8106536313929	12.8389699194934
PD43974ke	18.7151947240631	0.141762387577054
PD43974kf	17.7324291078179	0.152044666015428
PD43974kg	15.7838488835649	0.129560076801294
PD43974kh	36.1593794076164	0.27928891433961
PD43974kj	17.7430492493769	0.139758143295045
PD43974km	39.9527278113749	0.311281032101593
PD43974k	41.5062922245622	0.341487856637585
PD43974kn	32.6935776803138	10.3484016572911
PD43974ko	31.1825968790051	0.24484622898912
PD43974kq	23.0449246800755	0.174689257924344
PD43974ks	27.1345679489409	0.218883686462088
PD43974kt	35.509148520973	0.281688954761343
PD43974ku	22.1434813970413	7.12266311853673
PD43974kv	39.265429474918	0.303449321251726
PD43974kx	43.3728738785736	0.329184491528278
PD43974kz	48.8818774916114	15.8335045642874
PD43974la	45.0842237120905	0.346170040758581
PD43974lb	45.2973027803002	0.35757233806043
PD43974lc	26.011289938237	0.199161249031563
PD43974ld	24.1954904650579	7.90472260585441
PD43974lf	30.0445221580334	0.226050122949439
PD43974lg	26.085576186152	0.195573820190656
PD43974lh	23.3649586851376	0.186883147505642
PD43974lj	30.5021961602617	9.88709704584498
PD43974lk	26.9963128980943	0.215245730454408
PD43974ll	21.4128201660323	0.163548017650824
PD43974lm	20.4787693774111	0.150570956984539
PD43974l	25.8335265439135	0.187186310506282
PD43974lr	19.139272626569	0.150503587428841
PD43974ls	18.1200835957777	0.14492875669485
PD43974lt	29.0019449865075	0.229645972984808
PD43974lu	22.5354219397054	0.171522888806548
PD43974lv	25.4940941965982	0.202950786539563
PD43974lw	23.7482659350426	7.82530232088119
PD43974lz	22.6742469617636	0.172095530029979
PD43974md	15.2950100147484	5.07082224542729
PD43974mf	25.5558732796208	0.198268602418567
PD43974mj	30.3642083840511	0.23954087647792
PD43974mk	38.5493781839494	0.311542089129922
PD43974ml	33.6892562036697	0.271903526796241
PD43974mm	27.084429803376	0.205653989961936
PD43974m	27.4504060642361	0.210790918583892
PD43974mn	28.8634033399669	8.8824569676963
PD43974mp	35.8470158625886	0.274884629635868
PD43974mq	33.1339110329682	0.242353555428302
PD43974mu	31.7242144379826	10.2711624616836
PD43974mv	26.8164918110916	8.21458045609189
PD43974mz	36.5115894146363	0.287836426718766
PD43974n2	38.2275763020783	0.283844780543672
PD43974ng	70.1247367505845	0.598426920874457
PD43974nj	20.7088541968558	6.2554400916226
PD43974nk	23.0614892671523	0.19316535857446
PD43974nl	31.3638702655357	10.073348603766
PD43974no	29.4529306824842	9.42553137737057
PD43974nq	23.0273618383343	7.11648196180146
PD43974ns	35.0726310772778	0.266606595479503
PD43974o2	19.9843531631792	0.151050965068885
PD43974oc	47.4063798133586	0.270463502543201
PD43974ok	32.0427220794611	0.257402229932294
PD43974om	24.4024125561116	0.279726816451645
PD43974on	36.8488674639823	11.9239145080338
PD43974oo	29.5282506070032	0.230521777208879
PD43974op	23.7588216730748	0.189291609121838
PD43974or	18.8987351147349	5.9711321453835
PD43974os	19.5965086848156	6.44925388217065
PD43974ot	33.398239207579	0.261806514636036
PD43974ou	23.4717204114097	0.183304139859198
PD43974ov	31.795856921125	0.243524101458551
PD43974ow	27.1807742591984	0.196685417859669
PD43974ox	30.2539109041611	0.234218681577795
PD43974oy	31.6421450238615	10.1442550611379
PD43974pb	27.4074424715497	0.215717317344292
PD43974pc	31.2688943846565	0.23094283693199
PD43974pd	27.3698501329933	0.20585609862903
PD43974pe	28.0933207102421	0.218033145821403
PD43974pf	27.2524392835752	0.21411729039647
PD43974pg	25.2351179550592	0.196154882608549
PD43974ph	37.4047182023688	0.311196820156971
PD43974pi	31.0325656432946	9.7498652608886
PD43974pj	24.306831282081	0.173746084144575
PD43974pk	23.9508085862782	0.203144474012194
PD43974pl	23.8983647944561	0.182773604608078
PD43974pm	30.7017955703254	0.230900730959679
PD43974p	30.3195316575536	0.230850203792906
PD43974pn	37.7281108513502	0.264930777781521
PD43974po	28.9252725879269	0.217696298042914
PD43974pp	28.7153138705876	0.218605787044834
PD43974pq	37.1674008668715	12.1063765284468
PD43974pr	62.122782103548	0.509600161686934
PD43974ps	33.0827359906228	0.265469734227103
PD43974pt	31.1680738837259	0.239364031394213
PD43974pu	33.4330621944858	0.266833967729983
PD43974pv	27.0494007251837	0.203186579984505
PD43974pw	35.3186332283556	0.262017044497592
PD43974px	39.1822941824294	12.5872941017954
PD43974py	44.2337687011741	0.338902549937683
PD43974pz	48.2799653509026	0.39818775895173
PD43974q2	36.5356054897566	0.325032842658403
PD43974qa	66.4104694373064	0.542737561895779
PD43974r2	23.8188360994648	7.51358338666757
PD43974s2	71.229743480753	21.9602266985549
PD43974t	34.4827527355398	0.247372587327787
PD43974u2	25.2293731604743	0.187598949034931
PD43974v	26.176716837014	8.31601374338936
PD43974w	39.8607724558997	0.298009229629131
PD43974y2	19.7459699493144	0.14796038670125
PD43974z	29.0878689517038	0.211590932057803
